Id,Label,timeset
14008,",""VANGUARD/NICOLAI KRY",
14009,",""RED GUARDIAN V",
14010,"BURKE, THERESA TRACY",
14011,"PLEXICO, DET.",
14012,",""BURKE, THERESA TRACY",
14013,",""PLEXICO, DET.",
14014,",""PROFESSOR GIBBON/",
14015,BOMBSHELL/,
14016,ODDBALL/ELTON HEALEY,
14017,CROSSFIRE,
14018,MANTIS/? BRANDT,
14019,",""MANTIS/? BRANDT",
14020,PHANTOM RIDER II/HAM,
14021,",""PHANTOM RIDER II/HAM",
14022,"DELPHIS, SIR",
14023,"STRYKER, WILLIS",
14024,"VERMIN, LADY",
14025,EXODUS/BENNET DUPARI,
14026,"BUCHOVITZ, STANLEY &",
14027,"GATOR, LORD",
14028,"RAM, SIR",
14029,"TYGER, LORD",
14030,BOVA,
14031,",""STRYKER, WILLIS",
14032,",""THENA",
14033,",""VERMIN, LADY",
14034,",""EXODUS/BENNET DUPARI",
14035,",""BUCHOVITZ, STANLEY &",
14036,",""GATOR, LORD",
14037,",""RAM, SIR",
14038,",""TYGER, LORD",
14039,"URSULA, LADY",
14040,WHITE TIGER II/,
14041,GARGOUILLE/,
14042,",""URSULA, LADY",
14043,",""BOVA",
14044,",""WHITE TIGER II/",
14045,"DRAKE, MALCOLM",
14046,MALEKITH/MALCOLM KEI,
14047,",""DRAKE, MALCOLM",
14048,",""MALEKITH/MALCOLM KEI",
14049,BEHEMOTH,
14050,MASTER/ESHU,
14051,DEMI-GOD,
14052,SHE-CAT,
14053,X-RAY,
14054,IRONCLAD,
14055,STINGER IV,
14056,VECTOR,
14057,VAPOR,
14058,DRAGONFIST,
14059,KNIGHT ERRANT II,
14060,AMAZON,
14061,",""MASTER/ESHU",
14062,",""DEMI-GOD",
14063,",""SHE-CAT",
14064,",""X-RAY",
14065,",""IRONCLAD",
14066,",""STINGER IV",
14067,",""VECTOR",
14068,",""VAPOR",
14069,",""DRAGONFIST",
14070,",""SWORDSMAN II/COTATI",
14071,",""BANSHEE II",
14072,SWORDSMAN II/COTATI,
14073,"HESSLER, WOLFGANG",
14074,CARDINAL/CLEMDENON,
14075,"WIDDOWS, SGT.",
14076,CHANCE II/NICHOLAS P,
14077,",""BOOMERANG/FRED MYERS",
14078,",""CARDINAL/CLEMDENON",
14079,",""WIDDOWS, SGT.",
14080,",""CHANCE II/NICHOLAS P",
14081,THUNDRA,
14082,BRUTE/REED RICHARDS,
14083,",""THUNDRA",
14084,",""BRUTE/REED RICHARDS",
14085,"CONWAY, GERRY",
14086,"VERPOORTEN, JOHN",
14087,"KIRBY, JACK",
14088,"WOLFMAN, MARV",
14089,"PEREZ, GEORGE",
14090,",""WEIN, LEN",
14091,",""CONWAY, GERRY",
14092,",""VERPOORTEN, JOHN",
14093,",""KIRBY, JACK",
14094,",""WOLFMAN, MARV",
14095,",""LEE, STAN",
14096,",""PEREZ, GEORGE",
14097,CAPTAIN ULTRA/GRIFFI,
14098,",""CAPTAIN ULTRA/GRIFFI",
14099,GORR,
14100,",""TORGO",
14101,",""GORR",
14102,"CRAWFORD, GEN.",
14103,"ST. LAWRENCE, COL. C",
14104,",""CRAWFORD, GEN.",
14105,ARMAGEDDON,
14106,"CLINTON, CHELSEA",
14107,"ROGERS, W.T.",
14108,",""ARMAGEDDON",
14109,",""CLINTON, CHELSEA",
14110,",""ROGERS, W.T.",
14111,MAESTRO,
14112,"FLINN, LANCELOT LANC",
14113,",""ST. LAWRENCE, COL. C",
14114,",""MAESTRO",
14115,",""TRAUMA",
14116,TRAUMA,
14117,",""SPAR, DR. KATHERINE",
14118,"SPAR, DR. KATHERINE",
14119,"DEANGELO, DEVLIN",
14120,",""RANSOME, DR. SUSAN",
14121,"RANSOME, DR. SUSAN",
14122,VOLCANA/MARSHA ROSEN,
14123,",""VOLCANA/MARSHA ROSEN",
14124,",""MOLECULE MAN/OWEN RE",
14125,ARMS MERCHANT/ANDREA,
14126,FLYING TIGER,
14127,",""ARMS MERCHANT/ANDREA",
14128,INDIUM,
14129,CADMIUM,
14130,IRON,
14131,DISPROSIUM,
14132,ARSENIC,
14133,COBALT,
14134,ERBIUM,
14135,BARIUM,
14136,THALLIUM,
14137,SODIUM,
14138,HAFNIUM,
14139,CARBON,
14140,PHOSPHORUS,
14141,ZIRCONIUM,
14142,SCANDIUM,
14143,CHLORINE,
14144,",""CADMIUM",
14145,",""IRON",
14146,",""DISPROSIUM",
14147,",""ARSENIC",
14148,",""COBALT",
14149,COPPER,
14150,EUROPIUM,
14151,CHROMIUM,
14152,NICKEL,
14153,TUNGSTEN,
14154,HELIUM,
14155,BROMINE,
14156,BERYLLIUM,
14157,VANADIUM,
14158,MAGNESIUM,
14159,MERCURY II,
14160,"KHANDRUVITCH, DR. VA",
14161,",""ZIRCONIUM",
14162,",""EUROPIUM",
14163,",""CHROMIUM",
14164,",""NICKEL",
14165,",""TUNGSTEN",
14166,",""HELIUM",
14167,",""BROMINE",
14168,",""BERYLLIUM",
14169,",""ZOLA, ARNIM",
14170,GROWING MAN,
14171,"HAMILTON, JEROME",
14172,"ZOTA, CARLO",
14173,",""MORLAK, MARIS",
14174,",""ZOTA, CARLO",
14175,",""SHINSKI, PROFESSOR W",
14176,"DAMIAN, DR. DANIEL",
14177,"GROSS, CLIFFORD",
14178,"SANTINI, DR. JOSE",
14179,TIWAZ,
14180,HILDY [ASGARDIAN],
14181,EILIF DRAGONSLAYER,
14182,",""EILIF DRAGONSLAYER",
14183,",""FRIGGA",
14184,",""FANDRAL [ASGARDIAN]",
14185,",""BETA RAY BILL",
14186,",""SURTUR",
14187,",""TYR",
14188,",""HAROKIN [ASGARDIAN]",
14189,",""HILDY [ASGARDIAN]",
14190,MEGATAK,
14191,SPRITE,
14192,",""SPRITE",
14193,",""NANNY II",
14194,RAVONNA LEXUS RENSLA,
14195,",""RAVONNA LEXUS RENSLA",
14196,",""LANE, LOIS",
14197,",""SUPER-ADAPTOID/ALESS",
14198,HANGMAN,
14199,MAGNUS,
14200,WHIPLASH II/,
14201,BLOODLUST,
14202,CRITICAL MASS,
14203,ELITE/,
14204,"BUMPO, MR.",
14205,MR. PAYBACK/,
14206,HOLY/FATHER HECTOR R,
14207,",""DEZOAN, JOHN",
14208,"DEZOAN, JOHN",
14209,FIN/PETER NOBLE,
14210,",""BULL",
14211,BULL,
14212,ETUBAN,
14213,MOON KNIGHT DOPPELGA,
14214,"GREEN, LILA",
14215,WILDPRIDE/KYLLIAN,
14216,",""WILDPRIDE/KYLLIAN",
14217,",""MODRED THE MYSTIC",
14218,TERMINUS,
14219,",""TERMINUS",
14220,DEADEYE/,
14221,IMPACT/,
14222,SOUNDBYTE/,
14223,METALSLASH/,
14224,"BOUDREAUX, BELLA DON",
14225,"WANG, VICTORIA VICKY",
14226,",""FOREARM",
14227,",""ZERO",
14228,",""WILDSIDE",
14229,",""WANG, VICTORIA VICKY",
14230,",""STROBE/",
14231,",""REAPER II",
14232,",""TEMPO",
14233,RHAPSODY/RACHEL ARGO,
14234,CYBER,
14235,",""CYBER",
14236,"DAHN, FARNOQ",
14237,",""ANDERSON, CHIEF MAGI",
14238,",""DELGADO",
14239,",""CHROME/",
14240,",""TSURAYABA, MATSUO",
14241,",""ERIC THE RED [SHI'AR",
14242,"ANDERSON, CHIEF MAGI",
14243,DELGADO,
14244,CHROME/,
14245,"TSURAYABA, MATSUO",
14246,ERIC THE RED [SHI'AR,
14247,RICOCHET/SEN. STEVEN,
14248,"CHALKER, PROF. VIC",
14249,RAMROD III/,
14250,",""RUCKUS",
14251,",""HAIRBAG/SUGGS",
14252,",""CHALKER, PROF. VIC",
14253,",""GORGEOUS GEORGE",
14254,",""RAMROD III/",
14255,MEEK,
14256,"CORNELIUS, DR.",
14257,"STRUCKER, ANDREA",
14258,OMEGA RED/ARKADY ROS,
14259,"STRUCKER, ANDREAS",
14260,",""SABRETOOTH/VICTOR CR",
14261,",""MAVERICK/CHRISTOPHER",
14262,BIRDY,
14263,",""OMEGA RED/ARKADY ROS",
14264,",""STRUCKER, ANDREAS",
14265,",""STRUCKER, ANDREA",
14266,",""LEGION II/DAVID HALL",
14267,LEGION II/DAVID HALL,
14268,SAJA,
14269,ARABIAN KNIGHT/ABDUL,
14270,"SAVANNAH, LOU-ANN",
14271,ZURAS,
14272,CAT MAN/HORGAN,
14273,BIRD MAN/HENRY HAWK,
14274,",""BIRD MAN/HENRY HAWK",
14275,",""CAT MAN/HORGAN",
14276,"RALEIGH, RICHARD",
14277,"LINCOLN, WILLIAM WIL",
14278,DIAMOND LIL/LILLIAN,
14279,"COURTNEY, DELPHINE",
14280,",""DIAMOND LIL/LILLIAN",
14281,",""COURTNEY, DELPHINE",
14282,BATWING/,
14283,"AVRIL, SALLY",
14284,SCORCHER/,
14285,",""SCORCHER/",
14286,",""IONELLO, JASON",
14287,",""MCKEEVER, TINY",
14288,PINK PEARL/,
14289,",""PINK PEARL/",
14290,",""AVRIL, SALLY",
14291,GUARDIAN V/JAMES MAC,
14292,WEAPON X III,
14293,GHOST GIRL II/LILLI,
14294,MANBOT/BERNIE LACHEN,
14295,GENTRY,
14296,GUARDIAN/JAMES MACDO,
14297,RADIUS/JARED CORBO,
14298,"HUXLEY, DR. HORATIO",
14299,FLEX/ADRIAN CORBO,
14300,MURMUR II/ARLETTE TR,
14301,",""WEAPON X III",
14302,"FOX, PHIL",
14303,LEVIATHAN,
14304,DIAMONDBACK,
14305,"KALE, JENNIFER",
14306,DAKIMH THE ENCHANTER,
14307,",""KALE, JENNIFER",
14308,",""DAKIMH THE ENCHANTER",
14309,",""GRIFFITH, D.W.",
14310,",""TEMPLE, CLAIRE",
14311,",""NEWELL, DIANE ARLISS",
14312,",""MOLTEN MAN/MARK RAXT",
14313,WALRUS,
14314,"GROSS, IRA",
14315,"PATILIO, MARIE",
14316,",""FROG-MAN II/EUGENE P",
14317,",""WALRUS",
14318,AUGUST PERSONAGE IN,
14319,",""MEACHUM, HAROLD",
14320,",""NINJA/",
14321,",""LEI KUNG, THE THUNDE",
14322,"LEI KUNG, THE THUNDE",
14323,"MEACHUM, HAROLD",
14324,NINJA/,
14325,",""STILT-MAN/WILBUR DAY",
14326,",""CLAYBORNE, REGINA",
14327,"CLAYBORNE, REGINA",
14328,ATOM-SMASHER/,
14329,",""ATOM-SMASHER/",
14330,"BELL, HERBERT",
14331,"WEST, DALE",
14332,PROTECTOR III/,
14333,"CONNORS, BILLY",
14334,LIZARD II,
14335,"CONNORS, MARTHA",
14336,",""CONNORS, BILLY",
14337,",""ANDROS",
14338,",""GAUNT/MENDEL STROMM",
14339,",""LASHER/",
14340,",""CREED, GRAYDON",
14341,",""IKARIS/IKE HARRIS [E",
14342,DAKINI,
14343,"FISHMAN, DR. JONATHA",
14344,",""DAKINI",
14345,",""FISHMAN, DR. JONATHA",
14346,"ROWEN, MIKE",
14347,"ROWEN, CARL",
14348,"FALLON, MEG",
14349,MR. SINISTER | AOA,
14350,",""YIN, ANGELA",
14351,MASTER MAN/WILHELM L,
14352,"BROWN, MINDY MCPHERS",
14353,"STACY, NANCY",
14354,",""STACY, NANCY",
14355,THRENODY,
14356,DREADNAUGHT,
14357,",""DREADNAUGHT",
14358,",""SAYGE",
14359,"ALEXANDER, CARRIE",
14360,"MARRS, DESMOND",
14361,"RAYMOND, ANN",
14362,HEADHUNTER/,
14363,"ALEXANDER, CALEB",
14364,"KRAUS, DR. FREIDERIC",
14365,"MARRS(-PAYNE), PHOEB",
14366,SLUJ,
14367,"MEACHUM, WARD",
14368,WARRIOR WOMAN/JULIA,
14369,",""ALEXANDER, CALEB",
14370,",""MARRS, DESMOND",
14371,",""MASTER MAN/WILHELM L",
14372,",""MARRS(-PAYNE), PHOEB",
14373,",""WING, COLLEEN",
14374,",""SLUJ",
14375,",""MEACHUM, WARD",
14376,",""ALEXANDER, CARRIE",
14377,",""HEADHUNTER/",
14378,",""SUPER SKRULL/KL'RT",
14379,",""KNIGHT, MISTY",
14380,SANDSTORM/,
14381,TORG,
14382,STARSHINE/LANDRA,
14383,TERMINATOR,
14384,TUMBLER/JOHN ROBERT,
14385,",""TUMBLER/JOHN ROBERT",
14386,BOND,
14387,CANDRA,
14388,KARIMA,
14389,JAMIL,
14390,",""BOND",
14391,",""CANDRA",
14392,",""KARIMA",
14393,MOUNTJOY,
14394,BANTAM/,
14395,TERROR/LASLO PEVELY,
14396,BLAZING SKULL/MARK T,
14397,YMIR,
14398,WOLVERINE | MUTANT X,
14399,GAMBIT | MUTANT X-VE,
14400,SABRETOOTH | MUTANT,
14401,WILD CHILD | MUTANT,
14402,"GREY, JEAN | MUTANT",
14403,ICE-MAN | MUTANT X-V,
14404,"YASHIDA, MARIKO | MU",
14405,BRUTE | MUTANT X-VER,
14406,CAPTAIN AMERICA | MU,
14407,BLOODSTORM | MUTANT,
14408,",""GAMBIT | MUTANT X-VE",
14409,",""SABRETOOTH | MUTANT",
14410,",""WILD CHILD | MUTANT",
14411,",""GREY, JEAN | MUTANT",
14412,",""ICE-MAN | MUTANT X-V",
14413,",""YASHIDA, MARIKO | MU",
14414,",""BRUTE | MUTANT X-VER",
14415,",""CAPTAIN AMERICA | MU",
14416,",""HUDSON, JAMES | MUTA",
14417,",""WOLVERINE | MUTANT X",
14418,"HUDSON, JAMES | MUTA",
14419,EL TORO ROJO,
14420,DOMO,
14421,EL VAMPIRO,
14422,MERCURY,
14423,"DAMIAN, MARGO",
14424,KARKAS [DEVIANT],
14425,AJAK/TECUMOTZIN [ETE,
14426,ATHENA [GREEK GOD],
14427,AGINAR,
14428,FAMINE | MUTANT X-VE,
14429,ELEKTRA | MUTANT X-V,
14430,MAGNETO | MUTANT X-V,
14431,APOCALYPSE | MUTANT,
14432,WAR/ABRAHAM LINCOLN,
14433,FALLEN | MUTANT X-VE,
14434,PESTILENCE | MUTANT,
14435,"SUMMERS, SCOTT III |",
14436,MR. SINISTER | MUTAN,
14437,PROFESSOR X | MUTANT,
14438,",""ELEKTRA | MUTANT X-V",
14439,",""MAGNETO | MUTANT X-V",
14440,",""APOCALYPSE | MUTANT",
14441,",""WAR/ABRAHAM LINCOLN",
14442,",""FALLEN | MUTANT X-VE",
14443,",""PESTILENCE | MUTANT",
14444,",""SUMMERS, SCOTT III |",
14445,",""MR. SINISTER | MUTAN",
14446,",""PROFESSOR X | MUTANT",
14447,X-MAN | MUTANT X-VER,
14448,RAVEN | MUTANT X-VER,
14449,",""BLOODSTORM | MUTANT",
14450,",""X-MAN | MUTANT X-VER",
14451,",""RAVEN | MUTANT X-VER",
14452,DRACULA | MUTANT X-V,
14453,HUSK/PAIGE GUTHRIE |,
14454,CEREBRO | MUTANT-X V,
14455,CANNONBALL/SAM GUTHR,
14456,",""DRACULA | MUTANT X-V",
14457,",""HUSK/PAIGE GUTHRIE |",
14458,",""CEREBRO | MUTANT-X V",
14459,DAGGER/TANDY BOWEN |,
14460,",""CANNONBALL/SAM GUTHR",
14461,",""DAGGER/TANDY BOWEN |",
14462,",""CLOAK/TYRONE JOHNSON",
14463,HAVOK | MUTANT X-VER,
14464,",""HAVOK | MUTANT X-VER",
14465,"O'BREEN, GLORIANNA",
14466,RAZOR WIRE/,
14467,LIGHTNING FIST,
14468,MS. FORTUNE/,
14469,OGRE II,
14470,MASTER MONARCH/,
14471,"MARTS, MR.",
14472,SQUID/DONNY CALLAHAN,
14473,",""PLUNDERER/LORD EDGAR",
14474,",""O'HOOLIHAN, SERGIUS",
14475,",""FLYING TIGER",
14476,YELLOW CLAW/TZING JA,
14477,",""YELLOW CLAW/TZING JA",
14478,IVORY/,
14479,BATTERY/,
14480,KNOCKABOUT/,
14481,PSI-BORG/,
14482,VIOLENCE/,
14483,SMOKESCREAM/,
14484,OVERRIDER/,
14485,ASSAULT/,
14486,ANGAR THE SCREAMER/D,
14487,",""BATTERY/",
14488,",""KNOCKABOUT/",
14489,",""ASSAULT/",
14490,",""SMOKESCREAM/",
14491,",""VIOLENCE/",
14492,",""ANGAR THE SCREAMER/D",
14493,",""PSI-BORG/",
14494,",""IVORY/",
14495,",""OVERRIDER/",
14496,"HARDERMAN, QUENTIN",
14497,",""HARDERMAN, QUENTIN",
14498,JEKUAKKEKT,
14499,TIKUAK,
14500,KEKA' AKELUAK,
14501,JIKEKT,
14502,",""JEKUAKKEKT",
14503,",""TIKUAK",
14504,",""KEKA' AKELUAK",
14505,L'KLEKK'TAK,
14506,",""L'KLEKK'TAK",
14507,FLATMAN,
14508,"SIMMONS, RANDALL",
14509,MR. IMMORTAL,
14510,"TANNER, ARCHIE",
14511,"HANRAHY, JIM",
14512,DOORMAN,
14513,BIG BERTHA/ASHLEY CR,
14514,DINAH-SOAR,
14515,",""SIMMONS, RANDALL",
14516,",""MR. IMMORTAL",
14517,",""TANNER, ARCHIE",
14518,",""HANRAHY, JIM",
14519,",""DOORMAN",
14520,",""BIG BERTHA/ASHLEY CR",
14521,",""DINAH-SOAR",
14522,"DIRKSON, GUS",
14523,"JOSTEN, CARL",
14524,",""DIRKSON, GUS",
14525,",""JOSTEN, CARL",
14526,",""FLATMAN",
14527,"WING, PROFESSOR",
14528,"RAND, HEATHER DUNCAN",
14529,STEEL SERPENT,
14530,",""PALERMO, HARRIET ROS",
14531,",""PALERMO, VICTOR",
14532,BLIND AL/ALTHEA,
14533,WEASEL/JACK HAMMER,
14534,DEUCE,
14535,EXPEDITER II/ZOE CUL,
14536,"LEQUARRE, GERRY",
14537,T-RAY/WADE WILSON,
14538,MONTGOMERY,
14539,"DUBOIS, NOAH",
14540,OVERBOSS DIXON,
14541,AJAX II,
14542,PATCH II,
14543,"TENG, NIKKI",
14544,",""PHOENIX 2013",
14545,",""PYRO/ALLERDYCE JOHNN",
14546,",""AHAB/RORY CAMPBELL",
14547,",""AVALANCHE/DOMINIC PE",
14548,FENWAY,
14549,C.F.,
14550,"BRUKNER, ILANEY",
14551,"FORRESTER, CAPT. ALE",
14552,",""BOWEN, FATHER MICHAE",
14553,",""FORRESTER, CAPT. ALE",
14554,"PELTINO, LT.",
14555,MODAM,
14556,"BRANNEX, ALLESSANDRO",
14557,",""ROCK PYTHON",
14558,",""PELTINO, LT.",
14559,",""ASP II/CLEO",
14560,",""MODAM",
14561,"FARREL, MIKE",
14562,"BARTLETT, STU",
14563,",""PUFF ADDER",
14564,",""BARTLETT, STU",
14565,"KAPPELBAUM, MRS.",
14566,",""BUSHMASTER II/QUINCY",
14567,",""COACHWHIP",
14568,",""SIDEWINDER/SETH VOEL",
14569,",""COPPERHEAD III/DAVIS",
14570,",""FARREL, MIKE",
14571,WIDOW-MAKER,
14572,PECOS BILL,
14573,UNCLE SAM,
14574,FATHER TIME,
14575,JOHNNY APPLESEED/JON,
14576,"HENRY, JOHN",
14577,"BUNYAN, PAUL",
14578,",""WIDOW-MAKER",
14579,",""PECOS BILL",
14580,",""UNCLE SAM",
14581,",""FATHER TIME",
14582,",""RATTLER",
14583,VISE/,
14584,"SCANLON, COMMANDER",
14585,",""VISE/",
14586,",""ZEMO/BARON HEINRICH",
14587,THAKOS,
14588,",""SPACE PHANTOM",
14589,",""BLACK KNIGHT IV/PROF",
14590,BLACK KNIGHT IV/PROF,
14591,MOLTO,
14592,BASALLO/LAVA MEN KIN,
14593,JINKU,
14594,",""BASALLO/LAVA MEN KIN",
14595,",""JINKU",
14596,IRON MAN ARMOR,
14597,SIROCCO,
14598,AMINEDI,
14599,BLACK RAAZER/,
14600,VEIL,
14601,"MANN, DR. J. VERNON",
14602,",""CARNIVORE/COUNT ANDR",
14603,",""TEMPEST II/NICOLETTE",
14604,",""INFERNO III/SAMANTHA",
14605,",""DECAY II/YOSHIRO HAC",
14606,",""PRINCESS ZANDA",
14607,TEMPEST II/NICOLETTE,
14608,INFERNO III/SAMANTHA,
14609,DECAY II/YOSHIRO HAC,
14610,"BUCHANAN, SAM",
14611,"HASTINGS, PROF. LOUI",
14612,"MONTESI, VICTORIA",
14613,MADAME MASQUE V,
14614,CH'OD,
14615,",""DAGGER/TANDY BOWEN",
14616,",""COUNTERWEIGHT II/KAT",
14617,",""GEE/ALEX POWER",
14618,THING DOPPELGANGER,
14619,VISION DOPPELGANGER,
14620,BEAST DOPPELGANGER,
14621,POLARIS DOPPELGANGER,
14622,HUMAN TORCH DOPPELGA,
14623,SILHOUETTE,
14624,HULK DOPPELGANGER,
14625,STRONG GUY DOPPELGAN,
14626,CYCLOPS DOPPELGANGER,
14627,KARNAK DOPPELGANGER,
14628,PROFESSOR X DOPPELGA,
14629,BLACK KNIGHT IV DOPP,
14630,IRON MAN DOPPELGANGE,
14631,PUCK DOPPELGANGER,
14632,BLACK WIDOW DOPPELGA,
14633,TRITON DOPPELGANGER,
14634,SHE-HULK DOPPELGANGE,
14635,WOLFSBANE DOPPELGANG,
14636,NOVA DOPPELGANGER,
14637,SPEEDBALL DOPPELGANG,
14638,MR. FANTASTIC DOPPEL,
14639,DAREDEVIL DOPPELGANG,
14640,HERCULES DOPPELGANGE,
14641,WOLVERINE DOPPELGANG,
14642,",""VISION DOPPELGANGER",
14643,",""BEAST DOPPELGANGER",
14644,",""POLARIS DOPPELGANGER",
14645,",""HUMAN TORCH DOPPELGA",
14646,",""SILHOUETTE",
14647,",""HULK DOPPELGANGER",
14648,",""STRONG GUY DOPPELGAN",
14649,",""CYCLOPS DOPPELGANGER",
14650,",""KARNAK DOPPELGANGER",
14651,",""PROFESSOR X DOPPELGA",
14652,",""BLACK KNIGHT IV DOPP",
14653,",""IRON MAN DOPPELGANGE",
14654,",""DOPPELGANGER",
14655,",""PUCK DOPPELGANGER",
14656,",""BLACK WIDOW DOPPELGA",
14657,",""TRITON DOPPELGANGER",
14658,",""SHE-HULK DOPPELGANGE",
14659,",""WOLFSBANE DOPPELGANG",
14660,",""NOVA DOPPELGANGER",
14661,",""SPEEDBALL DOPPELGANG",
14662,",""MR. FANTASTIC DOPPEL",
14663,",""DAREDEVIL DOPPELGANG",
14664,",""HAWKEYE DOPPELGANGER",
14665,HAWKEYE DOPPELGANGER,
14666,DARKHAWK DOPPELGANGE,
14667,BLACK KNIGHT V DOPPE,
14668,NAMORITA DOPPELGANGE,
14669,QUICKSILVER DOPPELGA,
14670,NORTHSTAR DOPPELGANG,
14671,BEAST DOPPELGANGER I,
14672,USAGENT DOPPELGANGER,
14673,MULTIPLE MAN DOPPELG,
14674,SPIDER-WOMAN DOPPELG,
14675,GAMBIT DOPPELGANGER,
14676,PUCK DOPPELGANGER II,
14677,",""DARKHAWK DOPPELGANGE",
14678,",""BLACK KNIGHT V DOPPE",
14679,",""NAMORITA DOPPELGANGE",
14680,",""QUICKSILVER DOPPELGA",
14681,",""LIVING TRIBUNAL",
14682,",""NORTHSTAR DOPPELGANG",
14683,",""BEAST DOPPELGANGER I",
14684,",""USAGENT DOPPELGANGER",
14685,",""MULTIPLE MAN DOPPELG",
14686,",""SPIDER-WOMAN DOPPELG",
14687,",""MOON KNIGHT DOPPELGA",
14688,",""FIRESTAR DOPPELGANGE",
14689,",""PUCK DOPPELGANGER II",
14690,",""GAMBIT DOPPELGANGER",
14691,FIRESTAR DOPPELGANGE,
14692,THING DOPPELGANGER I,
14693,ROGUE DOPPELGANGER,
14694,",""HERCULES DOPPELGANGE",
14695,",""ICEMAN DOPPELGANGER",
14696,",""WOLVERINE DOPPELGANG",
14697,",""SILVER SURFER DOPPEL",
14698,",""DRAX DOPPELGANGER",
14699,",""THING DOPPELGANGER I",
14700,ICEMAN DOPPELGANGER,
14701,SILVER SURFER DOPPEL,
14702,DRAX DOPPELGANGER,
14703,",""POWER, DR. JIM",
14704,",""STAR-STALKER",
14705,",""JARELLA",
14706,TOMAZOOMA II,
14707,"WINGFOOT, WYATT II",
14708,",""WINGFOOT, WYATT II",
14709,",""RUBY",
14710,KURSE/ALGRIM [ASGARD,
14711,PENTIGAAR,
14712,"OLSON, MRS.",
14713,DESIGNATE/TARENE,
14714,NULLITRON,
14715,NEFFETHESK,
14716,TOOTHGNASHER,
14717,TOOTHGRINDER,
14718,"RYAN, THOMAS",
14719,HESCAMAR/MARNOT [ASG,
14720,CYRA [ASGARDIAN],
14721,",""FAIRMONT, AMANDA MAN",
14722,"STEVENS, MILO",
14723,"STONE, TIBERIUS",
14724,"DONOHUE, TREVOR",
14725,",""STEVENS, MILO",
14726,",""STONE, TIBERIUS",
14727,",""DONOHUE, TREVOR",
14728,"WALDERS, BEATRICE",
14729,WONG CHU,
14730,SUN-TAO,
14731,HO YINSEN,
14732,DR. POWER/DR. MAXIMU,
14733,"POWER, DR. MAX",
14734,",""POWER, DR. MAX",
14735,YRIK,
14736,",""EGO",
14737,BYREL,
14738,YELLOWJACKET III/HEN,
14739,",""YELLOWJACKET III/HEN",
14740,",""MASTER KHAN/TYRONE K",
14741,",""WING, PROFESSOR",
14742,MASTER KHAN/TYRONE K,
14743,"FENSTER, RICHARD",
14744,CYLLA,
14745,MONSTROID/BALIOX/7NH,
14746,",""PERSEPHONE II",
14747,",""TYRANT",
14748,",""GANYMEDE",
14749,PERSEPHONE II,
14750,GANYMEDE,
14751,OLALLA,
14752,SKYHAWK/WINSTON BILL,
14753,"COVEY, LAWRENCE K.",
14754,NIKKI/NICHOLETTE GOL,
14755,SALLA,
14756,STARHAWK/STAKAR,
14757,THOR IV/DARGO,
14758,MARTINEX,
14759,STARHAWK II/ALETA OG,
14760,MAJOR VICTORY/MAJ. V,
14761,CHARLIE 27,
14762,EARTH-LORD/KYLE BROC,
14763,SCOURGE II/,
14764,",""SHOCKWAVE/LANCASTER",
14765,",""RAZORFIST III",
14766,RAZORFIST III,
14767,QUANTUM,
14768,ZZZAX,
14769,",""ZZZAX",
14770,",""QUANTUM",
14771,",""CAT KING",
14772,",""MASTER PANDEMONIUM/M",
14773,CAT KING,
14774,MASTER PANDEMONIUM/M,
14775,DOMINUS II,
14776,XEMU,
14777,VALERIA,
14778,PHINEAS,
14779,MAHKIZMO,
14780,",""SHALLA BAL II",
14781,"JONES, JANIS",
14782,WILD MAN/ALEX WILDMA,
14783,"TALBOT, MAJ. MATT",
14784,",""JONES, JANIS",
14785,IRON MAN V/TEEN TONY,
14786,",""ATALANTA",
14787,",""IRON MAN V/TEEN TONY",
14788,",""PARIS",
14789,HINKLEY,
14790,HEADGEAR/,
14791,",""HEADGEAR/",
14792,"DIETZ, SUSAN",
14793,",""RAND, HEATHER DUNCAN",
14794,",""AUGUST PERSONAGE IN",
14795,",""MUTO, JUNZO",
14796,",""SUNFIRE/SHIRO YOSHID",
14797,"MUTO, JUNZO",
14798,HIROMITSU,
14799,",""HIROMITSU",
14800,",""RAMROD II",
14801,",""QUILL",
14802,",""GAEA",
14803,",""TITANIUM MAN/BORIS B",
14804,GAEA,
14805,",""FLYING DUTCHMAN",
14806,",""FRANKENSTEIN MONSTER",
14807,",""MIDNIGHT/M'NAI",
14808,FLYING DUTCHMAN,
14809,BLACK KNIGHT III/EOB,
14810,SAHREED,
14811,",""BLACK KNIGHT III/EOB",
14812,",""SAHREED",
14813,",""LEVIATHAN VI",
14814,LEVIATHAN VI,
14815,SHANZAR,
14816,NEPTUNE [OLYMPIAN],
14817,"ASTER, LUCIAN",
14818,",""SHANZAR",
14819,",""NEPTUNE [OLYMPIAN]",
14820,",""ASTER, LUCIAN",
14821,CHESBRO,
14822,BLACK TARANTULA II/C,
14823,DELILAH,
14824,ZANIAC II/THUG THATC,
14825,"MADDICKS, ARTHUR ART",
14826,"LIPSCOMB, DR. ANGELA",
14827,"MADDICKS, NADINE",
14828,",""MADDICKS, NADINE",
14829,",""LIPSCOMB, DR. ANGELA",
14830,"RYKER, LUCY",
14831,FLUX/PRIVATE BENNY T,
14832,JOHNSON,
14833,"RYKER, GENERAL",
14834,",""FLUX/PRIVATE BENNY T",
14835,HACK/,
